Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
1760000,2.5775578,731.3125,-0.43746364,-3.339399824850261,-3.339399824850261,0.021887936,0.089517064,0.00019471155,0.16490383,0.0032487016,1.0
1770000,2.7085433,654.0,-0.41226798,-2.963529849052429,-2.963529849052429,0.022608921,0.08751247,0.00019410127,0.16470042,0.0032385506,1.0
1780000,2.6571956,556.1428571428571,-0.47743624,-2.301871340189661,-2.301871340189661,0.012901607,0.09307417,0.00019350271,0.1645009,0.0032285945,1.0
1790000,2.5963385,882.3333333333334,-0.49398366,-4.500259876251221,-4.500259876251221,0.005664901,0.0856999,0.0001928842,0.16429472,0.0032183058,1.0
1800000,2.72859,845.9090909090909,-0.47483045,-4.147536321119829,-4.147536321119829,0.00637684,0.08412609,0.00019231135,0.16410375,0.0032087772,1.0
1810000,2.7000356,856.6363636363636,-0.47729784,-4.185763524337248,-4.185763524337248,0.0076095876,0.088581055,0.00019168656,0.1638955,0.0031983855,1.0
1820000,2.614963,843.9230769230769,-0.4771106,-4.005946069955826,-4.005946069955826,0.008574667,0.08639065,0.00019109776,0.16369922,0.0031885917,1.0
1830000,2.5607672,764.25,-0.47225556,-3.525399928291639,-3.525399928291639,0.0113503,0.09885875,0.00019049426,0.16349806,0.003178554,1.0
1840000,2.534573,999.0,-0.4811984,-5.042074853554368,-5.042074853554368,0.00045038856,0.08797593,0.0001898928,0.16329761,0.0031685496,1.0
1850000,2.5780134,883.5,-0.4915342,-4.364906580249468,-4.364906580249468,0.004812005,0.09077635,0.0001892974,0.16309913,0.0031586455,1.0
1860000,2.51992,830.5555555555555,-0.48070073,-3.95194438762135,-3.95194438762135,0.0061957007,0.08695972,0.00018869061,0.16289687,0.0031485527,1.0
1870000,2.506903,895.1538461538462,-0.48541427,-4.354623041473902,-4.354623041473902,0.0063852817,0.08972395,0.00018810491,0.1627016,0.0031388104,1.0
1880000,2.51936,851.75,-0.47337905,-4.057027287103913,-4.057027287103913,0.005283436,0.088237695,0.00018750271,0.16250087,0.0031287938,1.0
1890000,2.5035636,797.6923076923077,-0.44154084,-3.699976915350327,-3.699976915350327,0.013395377,0.08822669,0.00018688028,0.1622934,0.003118441,1.0
1900000,2.496935,915.6363636363636,-0.48408276,-4.485527258027684,-4.485527258027684,0.0038457396,0.08737116,0.0001863059,0.16210194,0.003108887,1.0
1910000,2.4195921,743.9,-0.47402593,-3.5814090926538813,-3.5814090926538813,0.0062620956,0.09224946,0.00018569875,0.16189957,0.0030987882,1.0
1920000,2.2941616,838.3571428571429,-0.4629821,-3.997192862842764,-3.997192862842764,0.013508626,0.09831646,0.00018511087,0.1617036,0.00308901,1.0
1930000,2.2671273,915.7,-0.48459587,-4.490290036797523,-4.490290036797523,0.004483476,0.09253649,0.00018452069,0.16150689,0.0030791932,1.0
1940000,2.2844682,999.0,-0.4935523,-5.011290019750595,-5.011290019750595,0.00016256495,0.0921925,0.00018389843,0.16129945,0.0030688432,1.0
1950000,2.2861416,851.75,-0.47921905,-4.143484618801337,-4.143484618801337,0.005108771,0.08884217,0.00018329103,0.16109699,0.00305874,1.0
1960000,2.335953,835.7,-0.48283786,-3.985010024905205,-3.985010024905205,0.003655862,0.08874332,0.0001826992,0.16089971,0.003048896,1.0
1970000,2.298945,796.3846153846154,-0.4800023,-3.743176970344323,-3.743176970344323,0.004951451,0.096382454,0.00018210172,0.16070054,0.0030389577,1.0
1980000,2.3197124,918.4166666666666,-0.47633183,-4.5175666982928915,-4.5175666982928915,0.0066546,0.08159204,0.00018150426,0.16050138,0.00302902,1.0
1990000,2.338921,741.5454545454545,-0.4706038,-3.366981877522035,-3.366981877522035,0.010367023,0.08821514,0.0001809091,0.16030303,0.00301912,1.0
2000000,2.3634248,783.2941176470588,-0.45886895,-3.683664768057711,-3.683664768057711,0.010928729,0.09073324,0.0001802944,0.1600981,0.003008896,1.0
2010000,2.259548,830.5555555555555,-0.49302244,-3.9285333934757443,-3.9285333934757443,0.0052442024,0.092326894,0.00017968866,0.15989621,0.0029988203,1.0
2020000,2.401348,834.7857142857143,-0.45574665,-4.039081929759546,-4.039081929759546,0.01020368,0.090514876,0.00017910603,0.15970199,0.0029891296,1.0
2030000,2.55641,825.8461538461538,-0.46428722,-3.931006721655528,-3.931006721655528,0.012705447,0.09027522,0.00017850901,0.15950298,0.002979199,1.0
2040000,2.5766716,759.5454545454545,-0.47782695,-3.37440008794268,-3.37440008794268,0.0067458055,0.09235676,0.00017791636,0.15930542,0.002969341,1.0
2050000,2.5156724,588.5625,-0.45166272,-2.547737529501319,-2.547737529501319,0.016492616,0.09388716,0.00017730093,0.15910031,0.002959105,1.0
2060000,2.5534678,926.2727272727273,-0.5012556,-4.616163637150418,-4.616163637150418,0.0017313254,0.09073918,0.00017670737,0.15890244,0.0029492315,1.0
2070000,2.5522337,681.0,-0.43296635,-3.0469384365356884,-3.0469384365356884,0.015948601,0.09030979,0.00017608643,0.15869547,0.0029389034,1.0
2080000,2.519649,887.5625,-0.4557148,-4.395643666386604,-4.395643666386604,0.009248392,0.09198243,0.00017549818,0.15849937,0.0029291187,1.0
2090000,2.5091665,708.6666666666666,-0.46985716,-3.153966603179773,-3.153966603179773,0.0129445335,0.09493018,0.00017490555,0.15830182,0.0029192616,1.0
2100000,2.2659605,740.6,-0.45210475,-3.4049999222159384,-3.4049999222159384,0.01921926,0.08611166,0.00017429402,0.15809798,0.0029090897,1.0
2110000,2.2718987,985.3636363636364,-0.46872374,-4.993590923872861,-4.993590923872861,0.004010443,0.091025576,0.00017370285,0.15790093,0.0028992565,1.0
2120000,2.2541566,902.0909090909091,-0.5067794,-4.640409970283509,-4.640409970283509,0.0051618638,0.09043303,0.00017310296,0.15770097,0.0028892783,1.0
2130000,2.186261,924.6153846153846,-0.45972684,-4.492057137191296,-4.492057137191296,0.007995392,0.086655185,0.0001725005,0.15750013,0.0028792568,1.0
2140000,2.1022682,643.1428571428571,-0.4557209,-2.7647785916924477,-2.7647785916924477,0.019342342,0.087694235,0.0001718793,0.1572931,0.002868925,1.0
2150000,2.0915504,789.9090909090909,-0.46914205,-3.788827272978696,-3.788827272978696,0.010298388,0.08933021,0.00017129748,0.15709914,0.0028592471,1.0
2160000,1.8839785,809.7647058823529,-0.45914108,-3.786293802782893,-3.786293802782893,0.012340345,0.10035429,0.00017069546,0.15689848,0.0028492336,1.0
2170000,1.3936895,761.5,-0.49720383,-3.8154556453227997,-3.8154556453227997,0.00530965,0.09697381,0.00017010758,0.15670252,0.0028394554,1.0
2180000,1.108973,808.0,-0.49576256,-3.740846345057854,-3.740846345057854,0.005022631,0.08765425,0.0001695088,0.15650292,0.0028294956,1.0
2190000,1.4149692,720.9375,-0.4149458,-3.2498064525425434,-3.2498064525425434,0.023238685,0.0842154,0.00016889493,0.1562983,0.0028192843,1.0
2200000,1.2547768,828.125,-0.48196355,-4.392400222165244,-4.392400222165244,0.0043681273,0.08161944,0.00016830397,0.1561013,0.002809455,1.0
2210000,1.5770634,878.9333333333333,-0.47426632,-4.049362684600055,-4.049362684600055,0.009660334,0.09753126,0.00016769496,0.1558983,0.002799325,1.0
2220000,2.231485,782.3076923076923,-0.4720434,-3.998441786815723,-3.998441786815723,0.006339486,0.095986165,0.00016708273,0.15569422,0.0027891418,1.0
2230000,2.2541943,626.6666666666666,-0.41015932,-2.412215386445706,-2.412215386445706,0.025559226,0.08490598,0.00016650725,0.15550241,0.002779569,1.0
2240000,2.2098815,719.0666666666667,-0.42640093,-3.2507067372401557,-3.2507067372401557,0.014095313,0.09548066,0.00016590042,0.15530011,0.0027694753,1.0
2250000,2.0924826,961.1818181818181,-0.4981843,-4.723810119926929,-4.723810119926929,0.005393577,0.08545609,0.00016529986,0.15509993,0.002759487,1.0
2260000,1.9715511,748.9,-0.45065346,-3.4175273694775323,-3.4175273694775323,0.014418778,0.08650591,0.00016468755,0.15489583,0.0027493017,1.0
2270000,2.1847417,841.6666666666666,-0.4482041,-4.140655755168861,-4.140655755168861,0.0106712775,0.08944041,0.00016410017,0.15470004,0.0027395317,1.0
2280000,2.2915542,559.6428571428571,-0.4176953,-2.270500136273248,-2.270500136273248,0.026796486,0.09724648,0.00016349269,0.15449753,0.0027294268,1.0
2290000,1.938869,559.1666666666666,-0.3687497,-2.162666795982255,-2.162666795982255,0.029028699,0.08708681,0.00016287799,0.15429264,0.0027192025,1.0
2300000,1.9426401,719.3846153846154,-0.46198395,-3.3685925098565908,-3.3685925098565908,0.0057775546,0.09603886,0.00016232005,0.15410668,0.002709923,1.0
2310000,1.9761403,817.3,-0.4812931,-3.760044684012731,-3.760044684012731,0.004849116,0.09206897,0.00016170724,0.1539024,0.0026997293,1.0
2320000,1.9956013,821.2666666666667,-0.4853328,-3.9208502527326345,-3.9208502527326345,0.0074813445,0.09521874,0.00016108985,0.15369661,0.0026894598,1.0
2330000,2.0065267,747.6666666666666,-0.45787668,-3.6411093297329815,-3.6411093297329815,0.0091479635,0.092217445,0.00016051816,0.15350603,0.002679951,1.0
2340000,2.11631,681.578947368421,-0.44539443,-3.2762724219097032,-3.2762724219097032,0.017674185,0.09258402,0.00015989618,0.1532987,0.0026696054,1.0
2350000,2.145457,718.2307692307693,-0.39883557,-2.7012068311373394,-2.7012068311373394,0.017308531,0.091704175,0.00015929216,0.15309736,0.0026595583,1.0
2360000,2.2173507,717.1818181818181,-0.4369739,-3.2037638534199107,-3.2037638534199107,0.012092387,0.086824335,0.00015869086,0.15289694,0.002649557,1.0
2370000,2.295056,643.6315789473684,-0.39162514,-2.7187475460140327,-2.7187475460140327,0.02229258,0.08979338,0.00015809746,0.15269914,0.002639687,1.0
2380000,2.3122149,790.6666666666666,-0.43742284,-3.666883553067843,-3.666883553067843,0.010296794,0.09367641,0.00015750379,0.15250124,0.002629812,1.0
2390000,2.3404424,568.4166666666666,-0.42752165,-2.3420084826648235,-2.3420084826648235,0.013915113,0.0948403,0.00015689971,0.15229988,0.002619764,1.0
2400000,2.190878,913.5625,-0.4721102,-4.468987714499235,-4.468987714499235,0.0033441135,0.093322776,0.00015628565,0.15209518,0.0026095503,1.0
2410000,2.0434604,756.1428571428571,-0.48010072,-3.500500183020319,-3.500500183020319,0.0049129417,0.08747461,0.0001556954,0.15189844,0.0025997318,1.0
2420000,1.9219607,942.3,-0.47503227,-4.453110247850418,-4.453110247850418,0.004771893,0.093085356,0.00015510422,0.15170139,0.0025898989,1.0
2430000,2.0820882,837.5625,-0.4511862,-3.9575752345845103,-3.9575752345845103,0.012142078,0.09210424,0.00015451423,0.15150473,0.0025800858,1.0
2440000,2.0860374,584.8461538461538,-0.41743857,-2.396500154183461,-2.396500154183461,0.017401818,0.094393216,0.00015388275,0.15129422,0.0025695818,1.0
2450000,1.9353617,853.8571428571429,-0.4011729,-3.8803156052644434,-3.8803156052644434,0.020330071,0.089453794,0.00015330184,0.15110059,0.0025599196,1.0
2460000,1.9219214,677.5714285714286,-0.41954428,-3.074546854694684,-3.074546854694684,0.020653723,0.09202491,0.00015270496,0.15090163,0.0025499915,1.0
2470000,1.3897009,790.7142857142857,-0.4404425,-3.3930274938995186,-3.3930274938995186,0.013774562,0.08559803,0.00015211756,0.15070583,0.002540221,1.0
2480000,1.2991662,814.1818181818181,-0.4715456,-3.9380788526364734,-3.9380788526364734,0.012514206,0.090713345,0.00015149855,0.1504995,0.0025299247,1.0
2490000,1.5489824,739.5625,-0.42433512,-3.3221627734601498,-3.3221627734601498,0.018410474,0.09200984,0.00015090767,0.15030253,0.0025200965,1.0
2500000,1.5264509,772.4,-0.45617723,-3.617750269174576,-3.617750269174576,0.011046689,0.09128373,0.00015028974,0.15009655,0.0025098182,1.0
2510000,1.7046643,749.0,-0.43033853,-3.4749288484454155,-3.4749288484454155,0.015980136,0.09944397,0.00014969309,0.14989766,0.0024998945,1.0
2520000,1.7793099,662.35,-0.36728936,-2.8696224499079914,-2.8696224499079914,0.032791987,0.087033466,0.000149098,0.1496993,0.0024899957,1.0
2530000,1.5903744,579.2727272727273,-0.3827861,-2.014791093089364,-2.014791093089364,0.025158817,0.09391506,0.00014848885,0.14949626,0.0024798634,1.0
2540000,1.7042738,647.0555555555555,-0.41576087,-2.84829021692276,-2.84829021692276,0.02586652,0.096757054,0.00014789014,0.14929667,0.0024699047,1.0
2550000,1.7203315,629.9,-0.40235347,-2.7205501943826675,-2.7205501943826675,0.02982067,0.08368711,0.00014729745,0.14909913,0.0024600462,1.0
2560000,1.3773752,495.90909090909093,-0.3768348,-1.766254727136005,-1.766254727136005,0.019818258,0.08733329,0.00014669394,0.14889795,0.002450008,1.0
2570000,1.1104335,713.4,-0.4237831,-3.1157135725021363,-3.1157135725021363,0.018265469,0.08745066,0.00014611117,0.14870371,0.0024403147,1.0
2580000,1.6690967,777.3076923076923,-0.4277058,-3.5937311122050652,-3.5937311122050652,0.015727801,0.09856603,0.0001455082,0.14850271,0.0024302853,1.0
2590000,2.0027573,698.9166666666666,-0.41472724,-3.0161585584282875,-3.0161585584282875,0.016593678,0.097122304,0.00014488712,0.1482957,0.0024199544,1.0
2600000,1.6880809,786.5,-0.430529,-3.6804419147471585,-3.6804419147471585,0.011124394,0.09569654,0.00014430902,0.14810298,0.002410339,1.0
2610000,1.8020506,688.9130434782609,-0.3974363,-3.024690608893122,-3.024690608893122,0.031566475,0.09400206,0.00014369453,0.14789814,0.002400118,1.0
2620000,1.533593,584.375,-0.42182073,-2.432150159776211,-2.432150159776211,0.020479023,0.097735025,0.00014309201,0.14769731,0.002390096,1.0
2630000,1.6041032,818.4166666666666,-0.45618814,-3.8500752511123815,-3.8500752511123815,0.012621157,0.08986423,0.00014250392,0.14750129,0.002380314,1.0
2640000,1.6907245,916.8,-0.4600558,-4.52704689502716,-4.52704689502716,0.009301583,0.09297755,0.00014191118,0.1473037,0.002370455,1.0
2650000,1.5954913,832.5,-0.4588232,-3.7163251880556345,-3.7163251880556345,0.013531781,0.09404572,0.00014129229,0.1470974,0.0023601602,1.0
2660000,1.2552774,796.3846153846154,-0.43707916,-3.7605540569011984,-3.7605540569011984,0.009560009,0.09136731,0.0001406835,0.14689448,0.0023500347,1.0
2670000,1.1633593,692.625,-0.44562787,-3.0867814728990197,-3.0867814728990197,0.014555633,0.08663128,0.00014009333,0.14669776,0.0023402178,1.0
2680000,1.1430517,794.875,-0.46787208,-3.74645034968853,-3.74645034968853,0.0064443783,0.09249359,0.00013950127,0.14650041,0.00233037,1.0
2690000,1.3723645,858.4375,-0.4531009,-4.175312801264226,-4.175312801264226,0.009294603,0.08877626,0.00013889879,0.14629959,0.0023203488,1.0
2700000,1.7110702,809.7142857142857,-0.4758713,-3.723750184689249,-3.723750184689249,0.010850361,0.090831324,0.0001382978,0.14609924,0.0023103522,1.0
2710000,1.8409196,677.9090909090909,-0.41049966,-2.7275901630520822,-2.7275901630520822,0.023807421,0.09486499,0.00013770058,0.14590017,0.0023004184,1.0
2720000,1.8496131,787.8,-0.43597952,-3.732537697069347,-3.732537697069347,0.016914502,0.090706125,0.00013710721,0.14570238,0.0022905488,1.0
2730000,2.0324352,612.8888888888889,-0.38948953,-2.6041667701469526,-2.6041667701469526,0.029146213,0.09031535,0.00013650463,0.14550152,0.0022805259,1.0
2740000,1.8957003,793.4166666666666,-0.43095383,-3.456425183763107,-3.456425183763107,0.011351318,0.08615387,0.00013589977,0.1452999,0.0022704648,1.0
2750000,1.7766057,782.4285714285714,-0.47331896,-3.5006144429956163,-3.5006144429956163,0.008125207,0.08745986,0.00013530569,0.14510186,0.0022605832,1.0
2760000,1.9069644,607.7391304347826,-0.38454154,-2.595552307756051,-2.595552307756051,0.027011171,0.089966774,0.00013472763,0.14490919,0.0022509685,1.0
2770000,1.9656786,862.8333333333334,-0.45322666,-3.9950251827637353,-3.9950251827637353,0.02646517,0.08733345,0.00013410993,0.14470328,0.002240694,1.0
2780000,1.7997663,610.3333333333334,-0.46731183,-2.381433496872584,-2.381433496872584,0.008563788,0.09439386,0.00013351472,0.14450489,0.0022307937,1.0
2790000,1.8707014,877.9565217391304,-0.45267266,-4.193369806460712,-4.193369806460712,0.015421486,0.0936411,0.0001329008,0.14430024,0.002220582,1.0
2800000,1.9924939,763.8888888888889,-0.45303535,-3.482111265261968,-3.482111265261968,0.0100851795,0.09294237,0.00013231263,0.1441042,0.0022107994,1.0
2810000,1.790383,851.125,-0.46565607,-4.031662693247199,-4.031662693247199,0.007078618,0.09159394,0.00013169662,0.14389884,0.0022005525,1.0
2820000,1.6496538,821.2222222222222,-0.46020815,-3.8781279689735837,-3.8781279689735837,0.00827483,0.09068363,0.00013109333,0.14369777,0.002190518,1.0
2830000,1.6391654,672.4,-0.44107795,-2.9702301427721975,-2.9702301427721975,0.013686379,0.09060648,0.00013051453,0.14350483,0.0021808904,1.0
2840000,1.3559483,741.75,-0.44084707,-3.333500205539167,-3.333500205539167,0.016297385,0.08590295,0.0001298907,0.14329688,0.002170514,1.0
2850000,1.356908,762.9166666666666,-0.4415774,-3.5231169126927853,-3.5231169126927853,0.012291305,0.0847107,0.00012929383,0.1430979,0.0021605862,1.0
2860000,1.3901339,744.8333333333334,-0.43757242,-3.432433591534694,-3.432433591534694,0.014618522,0.097044356,0.00012870095,0.14290029,0.0021507244,1.0
2870000,1.3872294,871.2,-0.47297487,-4.197513633966446,-4.197513633966446,0.007546103,0.09489839,0.00012810186,0.1427006,0.0021407597,1.0
2880000,1.3334451,867.5555555555555,-0.47425413,-4.144533607694838,-4.144533607694838,0.0069510615,0.09507451,0.00012749748,0.14249913,0.0021307068,1.0
2890000,1.3092009,689.25,-0.45381182,-3.0412168925007186,-3.0412168925007186,0.012747411,0.09072214,0.00012690977,0.14230324,0.0021209314,1.0
2900000,1.3670189,914.5333333333333,-0.4455264,-4.285046989719073,-4.285046989719073,0.011402824,0.08951074,0.0001262956,0.14209852,0.002110716,1.0
2910000,1.2961037,803.8571428571429,-0.4577681,-3.677200274808066,-3.677200274808066,0.008582626,0.08880409,0.00012571152,0.14190382,0.0021010006,1.0
2920000,1.2236507,999.0,-0.4927908,-4.937292664096906,-4.937292664096906,0.0001915633,0.09263544,0.00012508302,0.14169432,0.0020905463,1.0
2930000,1.2723418,685.0833333333334,-0.45599028,-3.0343585908412933,-3.0343585908412933,0.011569896,0.08611042,0.00012449991,0.14149995,0.002080847,1.0
2940000,1.308859,807.25,-0.45925897,-3.6390548131682654,-3.6390548131682654,0.007349211,0.09286393,0.00012389635,0.14129876,0.0020708079,1.0
2950000,1.3048519,754.2631578947369,-0.42547798,-3.4683852583169936,-3.4683852583169936,0.014190718,0.09333481,0.00012330068,0.1411002,0.0020609,1.0
2960000,1.2475729,692.9090909090909,-0.44044694,-3.0671184347434477,-3.0671184347434477,0.010733633,0.09055848,0.00012270465,0.14090154,0.002050986,1.0
2970000,1.2950279,867.5555555555555,-0.4699165,-4.043822550111347,-4.043822550111347,0.0058774794,0.08832619,0.0001220822,0.14069404,0.0020406328,1.0
2980000,1.2399974,844.8333333333334,-0.4606018,-3.9886586343248687,-3.9886586343248687,0.010060036,0.091221556,0.0001215034,0.14050113,0.0020310055,1.0
2990000,1.071169,999.0,-0.49012098,-4.9340603575110435,-4.9340603575110435,0.00019086908,0.09475857,0.00012091075,0.14030355,0.0020211474,1.0
3000000,1.1089993,863.2142857142857,-0.45747527,-3.97634642972396,-3.97634642972396,0.011291772,0.09028415,0.000120279015,0.140093,0.00201064,1.0
3010000,1.0837574,827.4,-0.4612313,-4.000700285488909,-4.000700285488909,0.007747401,0.092989385,0.0001196929,0.1398976,0.002000891,1.0
3020000,1.2179126,737.8666666666667,-0.4142477,-2.9133919030427933,-2.9133919030427933,0.01530721,0.09494077,0.00011910844,0.13970278,0.001991169,1.0
3030000,1.0889007,790.6875,-0.4421031,-3.8599107955631458,-3.8599107955631458,0.013898796,0.09299078,0.00011849288,0.13949762,0.0019809306,1.0
3040000,0.9183035,730.1428571428571,-0.46755418,-3.303043095128877,-3.303043095128877,0.0060512847,0.08606757,0.000117873264,0.13929106,0.0019706243,1.0
3050000,1.0752716,768.9333333333333,-0.44356903,-3.5120402733484903,-3.5120402733484903,0.012377098,0.08798516,0.00011730909,0.139103,0.0019612396,1.0
3060000,1.2349331,698.15,-0.40441936,-3.090555253624916,-3.090555253624916,0.021358011,0.088152595,0.000116702395,0.13890077,0.0019511487,1.0
3070000,1.1934354,713.0,-0.45266804,-3.017933562397957,-3.017933562397957,0.0074034603,0.093388535,0.000116100295,0.13870007,0.0019411335,1.0
3080000,1.2793944,743.5,-0.44363394,-3.3365391567349434,-3.3365391567349434,0.011570962,0.08976014,0.000115488845,0.13849626,0.0019309632,1.0
3090000,1.1235591,709.0,-0.4140401,-3.1098068843285245,-3.1098068843285245,0.019740036,0.09706616,0.00011490842,0.13830279,0.0019213088,1.0
3100000,1.0899237,999.0,-0.47233176,-4.906400412321091,-4.906400412321091,0.000975102,0.09316104,0.000114297785,0.13809924,0.0019111518,1.0
3110000,1.2204775,935.6666666666666,-0.47923723,-4.548100395003955,-4.548100395003955,0.0037204763,0.09656692,0.00011367398,0.13789132,0.0019007758,1.0
3120000,1.1266172,805.6,-0.46198156,-3.636406962076823,-3.636406962076823,0.0102165695,0.0888752,0.00011309704,0.137699,0.0018911795,1.0
3130000,0.9613889,999.0,-0.47576568,-4.93410040140152,-4.93410040140152,0.0003299464,0.08766896,0.00011250326,0.13750106,0.001881303,1.0
3140000,1.1716717,896.3684210526316,-0.45948806,-4.247126684377068,-4.247126684377068,0.00953435,0.090355806,0.000111904,0.13730131,0.0018713353,1.0
3150000,1.2911993,645.6,-0.41787785,-2.6898602455854417,-2.6898602455854417,0.015854914,0.08982746,0.000111283916,0.1370946,0.0018610212,1.0
3160000,1.0266452,812.6363636363636,-0.4607194,-4.108260311186314,-4.108260311186314,0.0118855005,0.09258496,0.000110709225,0.13690306,0.0018514621,1.0
3170000,0.93509984,773.9375,-0.44043872,-3.2165065463632345,-3.2165065463632345,0.0116632385,0.087593,0.000110109846,0.13670327,0.0018414927,1.0
3180000,1.0622891,884.5,-0.47722736,-4.295755922794342,-4.295755922794342,0.003493904,0.09899757,0.000109492335,0.13649742,0.0018312214,1.0
3190000,1.1795418,887.4615384615385,-0.48177943,-4.239746497227595,-4.239746497227595,0.006694119,0.09042614,0.00010889205,0.13629732,0.0018212362,1.0
3200000,1.123074,865.6923076923077,-0.46798235,-4.428325326492389,-4.428325326492389,0.0039636437,0.090184085,0.00010830965,0.1361032,0.0018115492,1.0
3210000,1.1206634,689.7777777777778,-0.4327317,-2.5704702332615854,-2.5704702332615854,0.015191702,0.08941984,0.00010768091,0.1358936,0.0018010912,1.0
3220000,1.0467017,747.5,-0.4663735,-3.5450953051447867,-3.5450953051447867,0.006012823,0.090807386,0.00010709241,0.13569745,0.0017913025,1.0
3230000,1.0281066,675.7,-0.43931332,-2.793250201890866,-2.793250201890866,0.015833907,0.09280398,0.00010649142,0.13549711,0.001781306,1.0
3240000,0.8677618,782.2222222222222,-0.45307714,-3.3438002914190292,-3.3438002914190292,0.011724012,0.077738605,0.000105906096,0.13530202,0.0017715702,1.0
3250000,0.90062594,868.0,-0.4738536,-4.179400361577669,-4.179400361577669,0.0029805228,0.09116106,0.00010529598,0.13509865,0.0017614217,1.0
3260000,0.7200527,999.0,-0.49538088,-5.025155963169204,-5.025155963169204,0.00017040578,0.09266985,0.00010469876,0.13489957,0.001751488,1.0
3270000,0.736473,819.0,-0.4722228,-3.7116225262482962,-3.7116225262482962,0.0034715242,0.089211024,0.00010409727,0.13469906,0.0017414832,1.0
3280000,0.7890401,932.3571428571429,-0.4828478,-4.532007043560346,-4.532007043560346,0.0013295616,0.095054835,0.000103496626,0.13449885,0.0017314927,1.0
3290000,0.85460067,729.7692307692307,-0.44470686,-3.2943695118794074,-3.2943695118794074,0.01286866,0.09007457,0.00010290863,0.13430284,0.0017217123,1.0
3300000,0.9339568,684.375,-0.45068932,-2.992025287821889,-2.992025287821889,0.0076226424,0.090792455,0.00010228089,0.1340936,0.0017112707,1.0
3310000,1.0480018,637.2941176470588,-0.4012567,-2.6722708221744087,-2.6722708221744087,0.022254337,0.09663224,0.000101693266,0.13389774,0.0017014968,1.0
3320000,0.9980648,608.1818181818181,-0.42970228,-2.7955902338027956,-2.7955902338027956,0.018734217,0.08905218,0.00010109061,0.13369684,0.0016914726,1.0
3330000,0.9472527,698.0555555555555,-0.40245795,-2.8784423705778623,-2.8784423705778623,0.022763913,0.088314,0.00010049599,0.13349864,0.001681582,1.0
3340000,0.84260887,791.2307692307693,-0.4401951,-3.551650334149599,-3.551650334149599,0.0059806732,0.08976466,9.988983e-05,0.13329658,0.0016714997,1.0
3350000,0.8800517,757.3,-0.45827743,-3.588591232895851,-3.588591232895851,0.009751714,0.09101569,9.9302764e-05,0.1331009,0.0016617345,1.0
3360000,0.9120761,776.7333333333333,-0.4520217,-3.557826978961627,-3.557826978961627,0.0074276356,0.089468285,9.869714e-05,0.132899,0.0016516609,1.0
3370000,0.9739783,626.7222222222222,-0.41864163,-2.6562335797482066,-2.6562335797482066,0.01657092,0.093998544,9.81181e-05,0.132706,0.0016420296,1.0
3380000,0.8574131,827.4,-0.45637944,-3.746455901198917,-3.746455901198917,0.0072085997,0.0940451,9.74886e-05,0.13249618,0.0016315589,1.0
3390000,1.1367356,662.2142857142857,-0.39280576,-2.936346925298373,-2.936346925298373,0.02563533,0.08792976,9.689779e-05,0.13229923,0.0016217318,1.0
3400000,0.87207544,770.9375,-0.41016585,-3.4812253108248115,-3.4812253108248115,0.011871738,0.09312937,9.6294105e-05,0.132098,0.0016116906,1.0
3410000,0.84847933,780.6,-0.44621474,-3.5400503143668174,-3.5400503143668174,0.008071051,0.08603981,9.570852e-05,0.13190281,0.0016019505,1.0
3420000,1.0019774,750.2142857142857,-0.41665566,-3.332736013191087,-3.332736013191087,0.014312173,0.08916981,9.5089425e-05,0.13169645,0.0015916527,1.0
3430000,1.0427722,689.2352941176471,-0.4314997,-2.9928826093673706,-2.9928826093673706,0.016468877,0.09011869,9.450251e-05,0.1315008,0.0015818902,1.0
3440000,0.76974183,669.75,-0.4397797,-2.801037782803178,-2.801037782803178,0.01419217,0.082891226,9.3899216e-05,0.1312997,0.0015718554,1.0
3450000,0.72345835,866.8571428571429,-0.4676199,-4.113036093967302,-4.113036093967302,0.0069338926,0.09159628,9.3277944e-05,0.13109264,0.0015615217,1.0
3460000,0.7503166,712.8888888888889,-0.44397718,-3.313112818636,-3.313112818636,0.015063353,0.092881545,9.2689945e-05,0.13089663,0.0015517414,1.0
3470000,0.857669,857.3,-0.4353204,-3.5065457346764477,-3.5065457346764477,0.013249684,0.094111435,9.2099544e-05,0.13069983,0.001541921,1.0
3480000,0.7534118,708.3125,-0.43654066,-3.174576775116079,-3.174576775116079,0.014346726,0.084441885,9.1484704e-05,0.1304949,0.0015316942,1.0
3490000,0.8836183,702.0,-0.4670104,-3.0893730494109066,-3.0893730494109066,0.009007234,0.08364542,9.089979e-05,0.1302999,0.0015219653,1.0
3500000,0.79207253,851.6666666666666,-0.4354021,-3.984967024375995,-3.984967024375995,0.016070573,0.08769874,9.0297384e-05,0.13009909,0.001511945,1.0
3510000,0.83134174,680.3125,-0.4278473,-3.1444269786278407,-3.1444269786278407,0.020711351,0.08740764,8.968709e-05,0.12989567,0.0015017934,1.0
3520000,0.7391916,684.7142857142857,-0.41309574,-2.6981431309665953,-2.6981431309665953,0.016335227,0.08427764,8.9106274e-05,0.12970206,0.0014921331,1.0
