Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
1770000,1.8146663,251.69444444444446,-0.05301741,-0.23911765305434957,-0.23911765305434957,0.05013116,0.06896804,3.534468e-05,0.11178154,0.0011869749,1.0
1780000,1.8512495,324.0882352941176,-0.08848106,-0.6110361412995391,-0.6110361412995391,0.052428942,0.06881091,3.3792174e-05,0.11126403,0.0011352764,1.0
1790000,1.851656,320.1333333333333,-0.10349673,-0.6038000254795469,-0.6038000254795469,0.058469694,0.06891294,3.2224198e-05,0.11074138,0.0010830628,1.0
1800000,1.8483211,354.35714285714283,-0.11121276,-0.7627480375766754,-0.7627480375766754,0.0460814,0.07119502,3.065184e-05,0.11021725,0.0010307033,1.0
1810000,1.9207773,360.1111111111111,-0.13585037,-0.7367806598063438,-0.7367806598063438,0.05561742,0.06993052,2.9230701e-05,0.109743536,0.0009833794,1.0
1820000,1.8329189,247.6315789473684,-0.06864009,-0.22237106216581246,-0.22237106216581246,0.0629518,0.07636183,2.782491e-05,0.10927494,0.0009365665,1.0
1830000,1.7881628,265.3818181818182,-0.013673,-0.31130183176560833,-0.31130183176560833,0.064391516,0.06452779,2.6235666e-05,0.108745195,0.00088364456,1.0
1840000,1.8384788,196.04444444444445,0.0235267,0.023654993623495102,0.023654993623495102,0.05229991,0.06870488,2.4653704e-05,0.10821787,0.0008309653,1.0
1850000,1.7713236,298.39285714285717,-0.022828585,-0.387627284635197,-0.387627284635197,0.0453252,0.06245105,2.3237422e-05,0.107745774,0.00078380306,1.0
1860000,1.7645692,215.6590909090909,-0.042999677,-0.06590681929479945,-0.06590681929479945,0.05493454,0.06953307,2.1798365e-05,0.10726609,0.0007358824,1.0
1870000,1.7961828,320.7,-0.058142003,-0.5841166615486145,-0.5841166615486145,0.053257354,0.061553948,2.022492e-05,0.10674161,0.0006834867,1.0
1880000,1.8615963,339.05405405405406,-0.028139127,-0.6519485034725883,-0.6519485034725883,0.050363444,0.07050641,1.8646928e-05,0.10621561,0.0006309395,1.0
1890000,1.803679,246.17142857142858,-0.053988192,-0.2832435996104509,-0.2832435996104509,0.05963594,0.07426889,1.7231196e-05,0.1057437,0.0005837957,1.0
1900000,1.7122129,293.5,-0.014366832,-0.4494694545865059,-0.4494694545865059,0.055974633,0.06765884,1.5820087e-05,0.10527333,0.0005368057,1.0
1910000,1.7165418,245.35135135135135,-0.022336483,-0.2115946025461764,-0.2115946025461764,0.05284376,0.07572896,1.4244666e-05,0.10474819,0.00048434414,1.0
1920000,1.8202174,216.36,-0.018783683,-0.06802801668643951,-0.06802801668643951,0.06604585,0.06597122,1.2791721e-05,0.10426388,0.0004359611,1.0
1930000,1.7581815,223.28205128205127,0.018525822,-0.1030128307831593,-0.1030128307831593,0.058205087,0.07088117,1.1373786e-05,0.10379122,0.00038874385,1.0
1940000,1.7706698,241.6888888888889,0.02242544,-0.23280476672308786,-0.23280476672308786,0.056532085,0.06664492,9.816788e-06,0.10327224,0.0003368958,1.0
1950000,1.777536,263.9,-0.017833844,-0.22336429073697045,-0.22336429073697045,0.051512234,0.06540792,8.257686e-06,0.10275253,0.00028497766,1.0
1960000,1.8202362,290.0357142857143,-0.07576935,-0.5644963140840884,-0.5644963140840884,0.039343294,0.06656174,6.683498e-06,0.10222779,0.00023255721,1.0
1970000,1.7185295,251.71052631578948,-0.044314448,-0.19475001618266105,-0.19475001618266105,0.05732833,0.0709167,5.2806618e-06,0.10176019,0.00018584276,1.0
1980000,1.7757553,227.84444444444443,-0.035197947,-0.12559334172142878,-0.12559334172142878,0.055500783,0.07009581,3.8463686e-06,0.10128208,0.0001380808,1.0
1990000,1.8486227,298.55263157894734,-0.061569985,-0.47442107294735153,-0.47442107294735153,0.05536344,0.06975283,2.2766187e-06,0.100758836,8.5808104e-05,1.0
2000000,1.6749809,266.9,-0.02298828,-0.2597000079277234,-0.2597000079277234,0.06051469,0.06927439,7.032105e-07,0.100234374,3.3413584e-05,1.0
